"wipp_y","WGRCOR","WMICDFLG","WGRMICI","WGRMICH","WFBETCEL","WRGSSAT","WRBRNSAT","WASTWICK","SHPRMCLY","SHPRMCON","SHPRMSAP","SHPRMDRZ","SHPRNHAL","SHRGSSAT","SHRBRSAT","SHBCEXP","HALPOR","HALPRM","HALCOMP","ANHPRM","ANHCOMP","ANHBCVGP","ANRBRSAT","ANRGSSAT","ANHBCEXP","SALPRES","BPINTPRS","BPPRM","BPCOMP","BHPERM","BPMAP"
20816.963,1.174e-14,0,3.173e-09,6.376e-10,0.8703,0.1157,0.2921,0.4308,-19.47,-18.35,-20.28,-16.44,0.2232,0.3639,0.1478,0.1353,0.002665,-22.12,6.948e-11,-17.95,1.09e-11,4,0.03028,0.1046,0.6127,11150000,15620000,-10.95,-9.951,-13.69,25
88040.742,1.274e-14,0,4.477e-09,6.02e-10,0.9009,0.1292,0.007353,0.04902,-18.89,-19.24,-19.53,-15.78,0.5518,0.2289,0.1225,0.844,0.005495,-21.27,2.138e-11,-19.92,1.605e-10,4,0.07048,0.1148,0.6645,11410000,15340000,-12.36,-8.836,-13.64,26
39320.582,1.041e-14,2,2.124e-09,8.963e-10,0.8672,0.05305,0.2249,0.03875,-18.03,-18.7,-19.76,-16.09,0.8645,0.04538,0.2349,0.8622,0.01345,-21.48,5.807e-11,-18.33,1.09e-11,1,0.07576,0.05043,0.8418,13180000,13990000,-12.23,-9.971,-12.69,7
10123.354,7.24e-15,2,3.629e-09,7.313e-10,0.5535,0.05757,0.4525,0.09121,-20.6,-18.24,-20.21,-16.54,0.1386,0.003778,0.2288,2.68,0.008755,-21.02,4.574e-12,-18.69,5.36e-11,4,0.1095,0.0494,0.6339,12400000,15890000,-11.05,-10.18,-13.72,14
104205.19,1.156e-14,0,1.84e-09,1.033e-09,0.7968,0.12,0.4016,0.1218,-18.46,-18.29,-18.14,-15.73,0.5684,0.1018,0.4569,0.168,0.009147,-23.75,1.784e-10,-19.77,1.992e-10,1,0.09453,0.08467,0.6961,11940000,13830000,-12.83,-8.536,-12.09,28
36464.867,1e-14,1,3.266e-09,1.079e-09,0.6882,0.07633,0.1267,0.3036,-18.42,-17.92,-19.88,-15.27,0.09619,0.1736,0.3674,0.9328,0.02182,-21.17,1.48e-11,-18.78,6.647e-11,1,0.06376,0.06769,0.6295,13760000,11450000,-12.88,-9.321,-12.99,12
50411.004,2.16e-15,0,6.173e-09,6.881e-11,0.5075,0.04246,0.5082,0.06503,-19.28,-19.05,-19.63,-15.08,0.2032,0.1905,0.003914,0.6094,0.01154,-22.95,1.345e-10,-19.48,1.541e-10,1,0.08711,0.0576,0.6424,12570000,12490000,-12.29,-9.441,-12.59,15
13013.811,2.91e-15,0,6.279e-09,8.654e-11,0.8936,0.08271,0.2691,0.133,-17.84,-17.74,-18.94,-15.65,0.2752,0.216,0.5446,3.945,0.003361,-23.53,1.475e-10,-19.04,1.046e-10,1,0.1167,0.1787,0.5711,13600000,15020000,-11.9,-10.4,-12.52,29
85726.125,1.057e-14,2,6.022e-09,4.094e-10,0.9578,0.002721,0.2031,0.8665,-18.8,-19.44,-20,-14.8,0.4079,0.01266,0.3516,7.645,0.0293,-23.15,1.207e-10,-18.75,6.886e-11,1,0.0383,0.01927,0.5982,13610000,15480000,-12.9,-8.786,-12.03,31
73460.609,1.067e-14,0,7.052e-09,3.132e-10,0.3633,0.1232,0.1128,0.777,-18.4,-19.74,-18.5,-16.21,0.1624,0.2563,0.405,3.794,0.01085,-22.03,8.289e-11,-19.63,1.919e-10,4,0.08957,0.01398,0.6253,13120000,15560000,-10.99,-10.13,-11.55,13
61116.203,1.426e-14,0,6.681e-09,1.322e-11,0.5901,0.1384,0.2607,0.6728,-18.81,-20.13,-20.73,-15.46,0.6314,0.1472,0.3003,2.046,0.005571,-22.32,8.953e-11,-19.61,1.813e-10,4,0.09198,0.08534,0.7586,11790000,12580000,-13.9,-9.248,-11.47,12
68145.047,1.497e-14,2,6.758e-09,9.591e-10,0.924,0.1128,0.49,0.2324,-18.76,-18.76,-18.82,-14.52,0.6987,0.04121,0.5191,5.949,0.005299,-21.61,3.638e-11,-18.23,1.09e-11,1,0.09375,0.1079,0.6029,11250000,12430000,-13.14,-9.396,-11.43,15
26687.695,3.71e-15,2,1.039e-09,9.9e-10,0.9405,0.01506,0.2351,0.01595,-19.6,-19.44,-18.43,-14.27,0.7913,0.2828,0.3253,5.86,0.004842,-22.52,1.011e-10,-18.56,2.409e-11,1,0.1018,0.0509,0.6379,11720000,14140000,-10.48,-10.51,-11.8,21
22262.59,1.511e-14,0,7.922e-09,8.247e-10,0.4123,0.03339,0.4539,0.8525,-19.77,-19.27,-19.28,-14.64,0.9726,0.3834,0.4406,0.7628,0.01369,-23.59,1.615e-10,-18.13,1.09e-11,4,0.07684,0.08717,0.6629,11750000,12700000,-11.25,-10.11,-13.84,20
40665.523,6.4e-15,0,4.212e-09,7.025e-10,0.04815,0.03215,0.1447,0.3889,-19.98,-17.46,-20.38,-15.22,0.8313,0.3704,0.3818,8.063,0.02804,-21.32,2.445e-11,-19.46,1.636e-10,1,0.1101,0.06868,0.6781,11630000,13120000,-11.87,-10.84,-13.43,31
36485.449,5.07e-15,0,2.675e-09,2.883e-10,0.6377,0.1195,0.1187,0.8343,-17.63,-19.32,-19.53,-14.9,0.5359,0.008084,0.007497,4.63,0.004315,-23.31,1.401e-10,-19.15,1.205e-10,4,0.1267,0.01398,0.7212,11130000,15690000,-12.59,-9.855,-12.24,16
38940.227,5.29e-15,0,2.472e-09,4.821e-10,0.7389,0.09225,0.01409,0.5331,-18.74,-20.35,-20.26,-14.93,0.3356,0.1688,0.09024,0.4067,0.00955,-22.91,1.097e-10,-18.41,1.888e-11,1,0.007846,0.0607,0.6449,11990000,15260000,-12.06,-9.992,-12.28,22
25379.951,1.168e-14,2,7.465e-09,1.263e-09,0.2476,0.04855,0.04381,0.9247,-17.87,-18.07,-20.08,-15.86,0.7892,0.3262,0.01584,0.1159,0.01066,-23.24,1.419e-10,-18.61,4.681e-11,4,0.07458,0.0713,0.674,11600000,14050000,-11.46,-11.05,-11.76,30
60534.18,1.85e-15,2,7.627e-10,1.165e-09,0.21,0.03796,0.4287,0.4118,-19.81,-17.91,-19.55,-16.7,0.6163,0.1289,0.1805,6.497,0.00762,-22.47,7.145e-11,-18.81,7.33e-11,1,0.07909,0.07254,0.6893,12700000,12630000,-11.37,-9.871,-11.07,25
17076.754,5.12e-15,0,4.995e-09,1.196e-09,0.3943,0.04364,0.3772,0.006044,-18.49,-20.44,-20.5,-14.13,0.7671,0.3324,0.1188,3.151,0.01291,-23.64,1.693e-10,-18.94,8.363e-11,4,0.061,0.1062,0.5156,12660000,12000000,-10.9,-10.71,-12.82,4
67483.969,1.13e-15,0,6.623e-09,3.566e-10,0.1734,0.08951,0.4683,0.6543,-19.67,-18.65,-20.35,-15.68,0.9647,0.0556,0.1709,6.529,0.02746,-22.48,1.141e-10,-18.46,4.337e-11,1,0.07806,0.1027,0.6723,11280000,12980000,-11.5,-9.742,-12.48,31
27766.578,6.01e-15,0,3.532e-10,6.581e-10,0.2982,0.02289,0.3711,0.5749,-18.67,-19.14,-20.56,-16.35,0.3118,0.3025,0.06904,0.357,0.01032,-23.93,1.859e-10,-18.68,4.235e-11,1,0.146,0.1735,0.7848,11380000,13170000,-12.26,-9.591,-12.95,4
52758.988,5.67e-15,1,9.14e-09,1.015e-09,0.7607,0.02797,0.02409,0.4891,-18.91,-18.32,-19.44,-15.89,0.8595,0.01654,0.1623,6.893,0.002805,-23.82,1.831e-10,-19.36,1.184e-10,1,0.08565,0.1007,0.644,13840000,12860000,-12.32,-10.05,-11.3,16
37286.395,8.45e-15,1,7.269e-09,6.671e-10,0.9738,0.08844,0.3023,0.918,-18.21,-18.74,-20.86,-14.81,0.06296,0.05717,0.1132,1.194,0.004163,-23.25,1.682e-10,-20.38,2.75e-10,1,0.08341,0.1089,0.6329,13060000,13900000,-11.76,-9.894,-11.65,15
20821.486,7.04e-15,2,8.79e-09,7.542e-10,0.6401,0.01064,0.5267,0.2782,-20.3,-19.39,-19.49,-15.33,0.8198,0.2911,0.03609,0.3854,0.01647,-23.67,1.762e-10,-18.98,8.91e-11,1,0.08038,0.09957,0.6732,12630000,14880000,-11.57,-10.32,-13.2,23
66204.828,4.75e-15,0,7.853e-09,1.146e-09,0.1545,0.045,0.06927,0.6898,-18.69,-17.84,-20.18,-15.51,0.5895,0.02377,0.2831,0.1487,0.02798,-22.99,1.264e-10,-19.19,1.129e-10,4,0.09652,0.0533,0.6036,11840000,13020000,-11.59,-10.25,-11.34,26
39760.547,8.08e-15,1,2.767e-09,3.433e-10,0.1361,0.07861,0.08954,0.1984,-19.06,-19.6,-18.97,-16.17,0.07099,0.1867,0.5913,0.4798,0.02374,-23.1,1.454e-10,-20,2.263e-10,1,0.09703,0.1058,0.6689,11510000,11360000,-12.62,-10.02,-12.42,18
6619.8022,1.442e-14,2,8.537e-09,6.868e-10,0.2897,0.08683,0.4943,0.364,-17.78,-19.07,-19.4,-16.13,0.03891,0.351,0.5202,7.297,0.004507,-23.77,1.738e-10,-18.91,8.702e-11,4,0.05394,0.04255,0.7351,11350000,13800000,-13.26,-9.666,-13.27,28
33520.34,7.95e-15,0,6.519e-09,3.241e-10,0.01927,0.1283,0.3501,0.6216,-20.52,-18.94,-19.32,-14.42,0.7266,0.2551,0.07056,3.015,0.01484,-22.13,7.384e-11,-19.1,1.199e-10,1,0.09602,0.0956,0.7087,12360000,12130000,-12.42,-10.26,-12.26,16
81393.781,9.88e-15,0,6.091e-09,1.325e-10,0.9557,0.07608,0.05385,0.9441,-18.93,-18.18,-19.68,-15.74,0.2696,0.1385,0.1157,0.1688,0.02972,-22.25,8.516e-11,-17.74,1.09e-11,4,0.07762,0.01741,0.6092,13600000,14650000,-12.82,-9.739,-12.13,19
45688.016,2.74e-15,2,3.098e-09,7.98e-10,0.8943,0.1423,0.3636,0.5362,-20.2,-18.33,-19.1,-15.42,0.9293,0.1437,0.5544,5.662,0.01203,-21.94,6.157e-11,-17.71,1.09e-11,1,0.06919,0.09916,0.7132,12140000,13260000,-11.37,-10.31,-12.61,10
23753.85,6.5e-16,2,2.999e-09,1.457e-10,0.8093,0.001877,0.1118,0.6699,-18.27,-17.36,-19.83,-15.72,0.8559,0.08484,0.1847,2.688,0.007851,-23.52,1.647e-10,-18.47,1.09e-11,4,0.09706,0.09088,0.5838,13760000,12560000,-13.96,-8.219,-12.88,8
13649.375,1.143e-14,2,9.476e-09,4.494e-10,0.3064,0.06837,0.07943,0.02684,-17.88,-19.15,-19.26,-15.03,0.354,0.05211,0.5963,0.7831,0.004336,-23.57,1.688e-10,-19.42,1.502e-10,1,0.1155,0.05583,0.6345,13420000,13980000,-12.86,-9.214,-12.77,8
22990.111,1.574e-14,2,8.551e-10,6.968e-10,0.6226,0.003986,0.3654,0.3273,-19.95,-18.5,-19.58,-14.68,0.9893,0.2625,0.287,2.245,0.01779,-21.42,3.04e-11,-19.47,1.705e-10,4,0.08817,0.07025,0.6816,12650000,15850000,-13.58,-8.729,-13.86,21
52561.328,4.54e-15,0,2.254e-09,4.434e-10,0.8885,0.08643,0.4655,0.8747,-19.29,-17.93,-20.08,-14.77,0.4975,0.2827,0.3433,0.642,0.02458,-22.61,1.12e-10,-19.75,1.719e-10,4,0.02223,0.09387,0.8418,12210000,13120000,-12.95,-9.181,-12.42,9
6826.2153,8.16e-15,2,6.986e-09,4.829e-10,0.6828,0.145,0.08395,0.9851,-19.49,-18.59,-19.78,-15.69,0.1119,0.03521,0.007012,7.607,0.002689,-22.54,1.005e-10,-19.32,1.227e-10,1,0.1619,0.05427,0.6501,12930000,13720000,-12.32,-9.89,-13.02,2
41251.234,3.16e-15,0,1.203e-09,1.094e-09,0.475,0.0589,0.2714,0.3036,-19.14,-18.53,-18.37,-15.53,0.4521,0.2749,0.07204,0.1486,0.02232,-21.9,5.054e-11,-18.51,4.432e-11,1,0.06991,0.04163,0.6607,13680000,12700000,-11.64,-10.24,-13.69,22
9823.2813,1.81e-15,0,1.842e-09,7.496e-10,0.0921,0.109,0.02613,0.4179,-20.41,-18.86,-19.59,-15.23,0.1943,0.3998,0.5044,0.2831,0.004121,-23.25,1.355e-10,-19.17,1.107e-10,1,0.1004,0.05636,0.5785,13150000,15210000,-10.64,-10.12,-13.54,1
23552.754,5.91e-15,0,6.342e-09,1.013e-09,0.1172,0.1324,0.2436,0.3145,-19.25,-18.97,-20.19,-15.06,0.6798,0.3274,0.208,7.206,0.005557,-21.98,8.988e-11,-18.99,1.028e-10,4,0.08257,0.01398,0.6011,11990000,15420000,-10.55,-10.84,-11.9,30
5765.4478,1.027e-14,2,4.354e-09,4.11e-10,0.1469,0.1495,0.1701,0.1116,-18.52,-19.24,-20.3,-15.51,0.3337,0.1199,0.5316,0.2309,0.005739,-23.48,1.585e-10,-18.97,9.141e-11,1,0.1323,0.08353,0.7236,11820000,12050000,-12.4,-9.446,-13.65,15
45917.133,1.068e-14,0,6.423e-09,9.007e-10,0.7424,0.04304,0.1302,0.7012,-19.88,-18.74,-19.07,-15.32,0.634,0.3178,0.2992,0.3907,0.01716,-23.59,1.671e-10,-19.14,1.311e-10,1,0.09407,0.1711,0.684,13040000,12080000,-12.45,-9.475,-12.35,20
41736.754,4.8e-15,2,3.664e-09,8.547e-10,0.901,0.01354,0.4325,0.6942,-19.6,-20.23,-20.68,-14.73,0.2886,0.2788,0.1524,0.8868,0.006074,-22.94,1.282e-10,-18.4,2.906e-11,4,0.1188,0.06097,0.5984,12950000,11860000,-13.57,-9.646,-12.06,29
51336.613,3.78e-15,0,6.783e-09,1.658e-10,0.4484,0.0195,0.4431,0.439,-18.64,-19.87,-19.98,-15.39,0.09413,0.05617,0.5148,0.3592,0.008186,-23.65,1.72e-10,-19.89,1.961e-10,4,0.1146,0.06845,0.6188,11270000,12500000,-14.09,-8.934,-11.61,9
32488.926,1.214e-14,1,1.02e-09,9.008e-11,0.7355,0.1292,0.2072,0.2411,-19.54,-17.54,-20.04,-15.18,0.9673,0.212,0.4973,3.454,0.007474,-22.86,1.095e-10,-18.32,1.09e-11,4,0.03428,0.08555,0.6589,12560000,13580000,-11.88,-10.05,-11.93,9
104194.95,8.49e-15,0,7.764e-09,3.59e-10,0.08729,0.1114,0.2409,0.1792,-19.35,-19.49,-20.47,-15.13,0.3763,0.01725,0.5381,3.533,0.01659,-23.16,1.423e-10,-18.68,6.706e-11,4,0.0594,0.02075,0.6531,13890000,14540000,-12.71,-8.811,-11.8,12
24299.715,9.41e-15,0,8.372e-09,5.041e-10,0.1879,0.01833,0.1452,0.3978,-19.85,-17.91,-20.28,-15.57,0.8842,0.2085,0.1255,0.9207,0.00281,-22.43,8.71e-11,-19.35,1.439e-10,4,0.0689,0.09869,0.6158,13360000,13180000,-13.5,-9.871,-12.29,15
20449.244,1.6e-16,0,2.19e-09,8.628e-10,0.7159,0.02527,0.3193,0.6526,-18.12,-18.63,-19.39,-14.74,0.8756,0.1053,0.1605,6.318,0.005174,-21.55,4.254e-11,-19.5,2.62e-10,4,0.11,0.1094,0.5813,12710000,12020000,-10.43,-10.28,-12.4,25
39469.965,3.4e-16,0,5.308e-09,1.05e-09,0.1606,0.01556,0.4402,0.6112,-17.56,-18.25,-20.39,-14.17,0.7854,0.1792,0.225,1.011,0.02539,-23.4,1.521e-10,-18.73,5.413e-11,1,0.07587,0.01398,0.6697,13240000,12840000,-10.72,-10.42,-12.69,8
98950.945,1.21e-15,0,4.845e-09,4.725e-10,0.6937,0.03819,0.2373,0.8082,-18.75,-19.36,-20.81,-15.9,0.3667,0.1441,0.482,5.544,0.02799,-21.38,1.849e-11,-18.77,7.004e-11,1,0.07793,0.07571,0.5374,11440000,12420000,-14.18,-9.161,-12,8
123191.32,1.91e-15,0,8.261e-09,5.279e-10,0.2542,0.14,0.4805,0.2326,-19.81,-19.32,-18.77,-16.07,0.666,0.006578,0.4325,0.4465,0.02304,-23.09,1.443e-10,-18.18,1.09e-11,1,0.1483,0.06771,0.6766,11090000,13960000,-13,-8.976,-13.14,28
24475.445,1.28e-14,0,8.033e-09,7.683e-10,0.04544,0.04183,0.2981,0.42,-20.26,-19.62,-18.69,-16.05,0.1543,0.1953,0.1316,0.6911,0.01541,-22.2,9.93e-11,-18.84,7.444e-11,1,0.0489,0.1309,0.5891,12440000,12750000,-11.97,-10.3,-13.07,1
65196.613,1.47e-14,2,5.976e-10,1.195e-09,0.4377,0.07012,0.4193,0.3655,-18.1,-19.06,-20.72,-15.83,0.8278,0.2456,0.4317,0.2636,0.0011,-23.67,1.636e-10,-18.81,8.647e-11,4,0.09507,0.1136,0.6057,13290000,12600000,-11.95,-10.14,-11.29,20
142736.73,9.7e-16,0,3.359e-10,1.034e-09,0.2002,0.06456,0.3743,0.04916,-19.05,-18.84,-19.04,-15.33,0.0699,0.1875,0.4474,6.68,0.02241,-23.1,1.2e-10,-19.46,1.664e-10,1,0.1061,0.0728,0.6266,13390000,12670000,-13.2,-8.258,-13.4,31
41829.043,3.54e-15,0,3.249e-09,9.331e-10,0.1318,0.1109,0.009806,0.967,-19.22,-18.13,-20.44,-14.32,0.6949,0.3404,0.2452,0.3018,0.002129,-22.65,1.134e-10,-19.2,1.26e-10,1,0.07475,0.04452,0.6258,11610000,12190000,-11.13,-9.826,-11.55,20
78732.328,1.043e-14,0,8.055e-09,1.146e-09,0.195,0.1432,0.4133,0.9015,-18.89,-19.91,-19.8,-15.57,0.2026,0.3729,0.05262,5.27,0.01948,-22.57,1.016e-10,-19.25,1.32e-10,1,0.05264,0.08307,0.5652,11800000,11630000,-13.43,-9.074,-11.86,27
80715.789,4.75e-15,0,8.41e-09,6.661e-11,0.0009603,0.09474,0.5482,0.2778,-18.79,-18.38,-19.91,-15.21,0.0593,0.3712,0.1359,3.863,0.005869,-22.36,9.345e-11,-17.96,1.09e-11,4,0.1094,0.13,0.5256,11700000,15320000,-11.7,-9.513,-11.1,26
23034.061,1.4e-14,2,1.995e-09,1.984e-10,0.2387,0.04542,0.1389,0.9319,-17.83,-18.02,-18.67,-15.02,0.607,0.2346,0.5901,0.5571,0.01737,-22.8,1.086e-10,-18.58,5.553e-11,1,0.1211,0.08023,0.6561,12250000,15370000,-13.03,-8.648,-13.25,23
76104.422,1.124e-14,0,2.9e-09,2.984e-10,0.5838,0.1357,0.2773,0.9992,-18.03,-17.39,-19.64,-15.98,0.6537,0.1993,0.39,0.5177,0.01475,-23.13,1.402e-10,-18.76,6.372e-11,1,0.07193,0.0387,0.4905,13080000,14220000,-11.77,-10.08,-11.52,22
59519.805,7.87e-15,0,6.214e-09,3.722e-10,0.9347,0.1274,0.2495,0.508,-18.8,-18.47,-19.79,-14.45,0.622,0.3349,0.1381,0.4249,0.02113,-22.06,6.154e-11,-18.67,4.508e-11,1,0.1064,0.02632,0.6323,13800000,13270000,-13.33,-9.558,-12.1,7
27517.428,1.382e-14,0,6.913e-09,8.201e-10,0.9686,0.004693,0.3427,0.7578,-18.73,-19.04,-20.33,-14.83,0.1389,0.1234,0.2116,3.272,0.003655,-21.69,4.05e-11,-18.27,2.287e-11,1,0.1274,0.1203,0.6964,12020000,12920000,-11.71,-9.009,-13.81,4
55092.078,1.289e-14,0,3.721e-09,6.474e-10,0.7529,0.07781,0.1719,0.07798,-18.33,-18.75,-19.36,-14.96,0.02826,0.3509,0.2511,0.8365,0.02894,-22.2,7.069e-11,-18.7,5.919e-11,1,0.09974,0.1064,0.5922,11750000,14510000,-12.66,-9.789,-12.62,3
26557.014,9.28e-15,2,1.953e-09,3.371e-10,0.3557,0.05624,0.2258,0.5555,-18.36,-19.78,-18.43,-15.49,0.2144,0.3207,0.01285,0.1218,0.00773,-23.35,1.489e-10,-18.21,3.198e-11,1,0.07953,0.02749,0.6107,12890000,12660000,-10.28,-11.21,-11.76,11
64852.332,7.33e-15,1,5.538e-09,6.466e-10,0.532,0.08952,0.523,0.1046,-19.47,-18.9,-19.65,-15.27,0.898,0.04698,0.0005285,0.138,0.01832,-21.46,3.475e-11,-18.13,1.09e-11,1,0.0865,0.04354,0.6923,13550000,13850000,-10.75,-9.719,-11.46,18
72473.109,8.26e-15,1,1.401e-09,2.515e-10,0.03561,0.009479,0.4502,0.2697,-18.53,-18,-20.58,-16.25,0.4003,0.2863,0.05774,4.514,0.01329,-21.73,6.644e-11,-18.65,4.79e-11,1,0.09077,0.03475,0.6574,12920000,11950000,-13.78,-8.504,-11.17,11
71490.211,9.76e-15,2,7.146e-09,2.376e-10,0.8707,0.09825,0.4778,0.5159,-17.72,-17.59,-19.28,-15.27,0.1706,0.2404,0.4943,0.7262,0.01636,-21.8,5.883e-11,-18.97,9.347e-11,4,0.09296,0.06441,0.6985,11630000,12350000,-10.19,-10.62,-11.37,19
72814.719,1.357e-14,0,2.409e-09,1.141e-09,0.8551,0.1458,0.1629,0.1374,-18.61,-18.37,-20.84,-15.64,0.5835,0.1109,0.01128,2.605,0.01136,-23.88,1.827e-10,-18.94,8.151e-11,1,0.04644,0.1351,0.5271,12380000,13660000,-11.66,-8.833,-12.83,15
11135.517,1.324e-14,1,2.858e-09,6.075e-10,0.6511,0.124,0.3859,0.8192,-18.48,-20.51,-20.01,-14.83,0.8442,0.0931,0.2568,0.6618,0.008758,-21.3,1.431e-11,-18.55,1.675e-11,4,0.05193,0.07965,0.6137,12830000,11640000,-11.5,-9.592,-13.84,10
67006.352,1.422e-14,2,1.676e-09,1.067e-09,0.3804,0.0399,0.01685,0.584,-18.67,-19.27,-18.64,-15,0.5386,0.1634,0.5227,0.7007,0.02047,-21.15,1.275e-11,-19.97,2.75e-10,1,0.09786,0.07889,0.5691,13020000,14370000,-12.04,-9.845,-11.03,11
27467.209,9.09e-15,0,8.675e-09,8.416e-10,0.06931,0.02937,0.3272,0.2216,-19.18,-18.2,-20.37,-16.02,0.3193,0.2491,0.03572,1.8,0.007,-22.73,1.066e-10,-18.07,1.09e-11,4,0.09643,0.09305,0.5071,12670000,14770000,-12.1,-9.996,-13.77,14
54226,1.446e-14,0,6.195e-09,4.291e-10,0.1264,0.0003789,0.013,0.9788,-19.59,-20.17,-19.85,-15.61,0.6443,0.08327,0.1943,0.9074,0.02692,-22.81,1.18e-10,-18.43,1.09e-11,4,0.06603,0.1475,0.6435,11670000,12850000,-10.03,-10.68,-12.03,24
49126.352,1.47e-15,1,4.737e-09,1.192e-09,0.3122,0.09201,0.3214,0.6061,-20.73,-18.91,-18.91,-14.85,0.2791,0.09114,0.4501,2.913,0.01076,-22.52,9.64e-11,-18.86,8.047e-11,4,0.06046,0.08448,0.629,11520000,13880000,-12.77,-9.033,-11.41,3
4009.5818,1.558e-14,0,5.262e-09,2.092e-10,0.4971,0.1149,0.4974,0.526,-17.88,-18.94,-19.17,-16.53,0.8004,0.3019,0.3279,4.781,0.001617,-22.34,7.884e-11,-20.38,2.75e-10,4,0.08995,0.03211,0.6878,13520000,13140000,-10.87,-10.52,-13.28,2
74090.773,1.525e-14,2,7.783e-09,5.55e-10,0.3406,0.0933,0.1947,0.8571,-20.1,-17.17,-20.25,-14.54,0.9196,0.2017,0.1485,0.8289,0.02194,-23.31,1.575e-10,-19.78,2.2e-10,4,0.1042,0.08743,0.6079,11190000,13460000,-12.36,-9.681,-11.14,28
17861.922,3.92e-15,1,7.608e-09,5.771e-10,0.4638,0.04802,0.5436,0.6734,-18.41,-18.09,-20.05,-15.15,0.7452,0.3152,0.02761,0.8788,0.002516,-21.09,8.186e-12,-19.02,1.181e-10,1,0.05808,0.09219,0.6296,11570000,15590000,-11.92,-9.12,-13.62,5
11576.666,1.137e-14,0,4.085e-09,1.057e-09,0.2189,0.09138,0.03475,0.452,-18.63,-18.51,-20.63,-15.17,0.2526,0.3662,0.1746,0.9387,0.007245,-21.93,5.429e-11,-19.08,1.222e-10,4,0.1114,0.05331,0.6723,12620000,12620000,-11.27,-10.09,-14,17
9730.626,1.261e-14,2,4.377e-09,9.796e-10,0.0711,0.08841,0.4864,0.7208,-19.07,-17.8,-19.51,-14.11,0.01141,0.1656,0.3056,6.171,0.005455,-21.01,3.185e-12,-18.87,7.345e-11,1,0.03466,0.07499,0.622,13840000,13040000,-13.94,-9.275,-13.16,13
60459.73,1.479e-14,0,5.598e-09,5.919e-10,0.8183,0.01336,0.2676,0.3371,-20.57,-17.65,-19.44,-14.95,0.3867,0.1143,0.3935,6.882,0.02834,-23.41,1.551e-10,-18.92,8.351e-11,1,0.08537,0.01398,0.5545,11140000,11470000,-11.46,-9.477,-12.16,7
69649.305,6.48e-15,0,4.649e-09,6.735e-10,0.6638,0.04721,0.06701,0.06347,-19.64,-19.2,-19.72,-16.11,0.8348,0.1893,0.1791,3.189,0.001807,-21.06,5.995e-12,-19.33,1.381e-10,4,0.08675,0.08568,0.5872,11980000,16160000,-13.77,-9.243,-13.61,23
35781.219,8.7e-16,2,5.925e-09,8.063e-10,0.5285,0.07897,0.4621,0.6812,-18.25,-18.63,-19.45,-15.66,0.2318,0.2672,0.5512,6.008,0.02438,-22.64,9.47e-11,-18.6,3.515e-11,4,0.07312,0.04689,0.6035,12810000,14920000,-11.6,-9.413,-13.51,32
47251.43,2.44e-15,1,9.351e-09,9.438e-10,0.7688,0.1131,0.04339,0.4659,-18.31,-17.87,-18.97,-14.91,0.5474,0.2908,0.4644,0.4932,0.003471,-22.68,1.222e-10,-17.85,1.09e-11,4,0.06452,0.05856,0.6451,11770000,12230000,-12.54,-8.926,-13.01,14
81034.555,1.225e-14,0,5.379e-09,1.843e-10,0.2728,0.07473,0.429,0.562,-17.91,-19.29,-18.32,-15.44,0.4863,0.3376,0.4185,0.8584,0.004587,-22.97,1.321e-10,-19.25,1.133e-10,4,0.06691,0.09772,0.641,11400000,15080000,-12.57,-9.106,-11.98,14
5344.9531,2.11e-15,1,9.033e-09,3.83e-10,0.9948,0.02821,0.4232,0.6396,-20.3,-19.44,-19.23,-15.1,0.7394,0.3914,0.4597,5.091,0.004951,-22.76,1.154e-10,-19.65,1.54e-10,1,0.07687,0.06669,0.5595,11410000,13600000,-11.35,-11.05,-13.72,30
53900.18,3.27e-15,0,6.706e-09,2.262e-10,0.5787,0.04972,0.2118,0.8466,-18.7,-18.15,-19.94,-14.5,0.7692,0.3842,0.1995,4.685,0.01986,-21.87,5.713e-11,-18.34,2.13e-11,1,0.1406,0.1972,0.7048,13720000,16330000,-11.07,-10.68,-11.68,19
97181.477,1.166e-14,1,8.521e-09,9.951e-10,0.3216,0.03335,0.2542,0.1521,-17.45,-20.15,-19.48,-15.78,0.9981,0.206,0.1416,1.162,0.02953,-21.44,2.692e-11,-19.67,1.927e-10,1,0.0433,0.06613,0.5957,13120000,13390000,-12.26,-8.586,-11.43,12
27315.932,5.51e-15,2,5.185e-09,4.039e-10,0.8672,0.1048,0.3361,0.01269,-18.92,-17.47,-19.54,-16.4,0.2264,0.02189,0.08777,0.5976,0.01861,-22.1,6.841e-11,-19.39,1.464e-10,1,0.06536,0.09026,0.6637,12520000,13900000,-11.75,-10.17,-12.93,25
35758.309,5.25e-15,0,3.366e-09,7.803e-10,0.4216,0.07983,0.1535,0.3486,-18.5,-19.97,-20.54,-15.11,0.4184,0.1309,0.1704,0.3193,0.02003,-22.29,7.1e-11,-18.62,5.05e-11,1,0.05667,0.1022,0.6677,11310000,16610000,-13.07,-9.952,-13.42,5
28482.111,7.24e-15,0,1.465e-09,7.357e-10,0.2629,0.006547,0.3132,0.776,-18.24,-19.17,-19.42,-14.62,0.186,0.2289,0.1072,6.646,0.01892,-23.84,1.856e-10,-18.81,7.682e-11,1,0.08475,0.06935,0.6311,12290000,16010000,-10.99,-10.16,-13.26,25
